sec,tcp.ack,speed
1.6587440967559814,3092315218,1528888.0234573034
1.723499059677124,3092361864,1528888.0234573034
1.7240729331970215,3092397283,1528888.0234573034
1.7793009281158447,3092442718,1910396.4122561852
1.781270980834961,3092479348,1910396.4122561852
1.8936920166015625,3092479348,1910396.4122561852
1.8937439918518066,3092479348,1910396.4122561852
1.8937699794769287,3092479348,1910396.4122561852
1.8938040733337402,3092479348,1910396.4122561852
1.8938279151916504,3092479348,1910396.4122561852
1.8938510417938232,3092479348,1910396.4122561852
1.8946630954742432,3092479348,1910396.4122561852
1.895603895187378,3092479348,1910396.4122561852
1.8956739902496338,3092479348,1910396.4122561852
1.9295389652252197,3092479348,1910396.4122561852
1.934770107269287,3092655047,1910396.4122561852
1.9379770755767822,3092766989,1910396.4122561852
1.9413070678710938,3092766989,1910396.4122561852
1.9705150127410889,3092769753,1910396.4122561852
1.9706089496612549,3092769753,1910396.4122561852
1.9773008823394775,3092771135,1910396.4122561852
1.9791860580444336,3092801539,1910396.4122561852
1.9792139530181885,3092815359,1910396.4122561852
1.9792399406433105,3092831943,1910396.4122561852
1.981036901473999,3092847145,1910396.4122561852
1.9824059009552002,3092873260,1910396.4122561852
2.0890300273895264,3092873260,1910396.4122561852
2.0894250869750977,3092873260,1910396.4122561852
2.089440107345581,3092873260,1910396.4122561852
2.0894529819488525,3092873260,1910396.4122561852
2.1303141117095947,3092996785,1910396.4122561852
2.131361961364746,3093011987,1910396.4122561852
2.1313869953155518,3093027189,1910396.4122561852
2.1314001083374023,3093041009,1699211.567671151
2.1314148902893066,3093046537,1699211.567671151
2.1323540210723877,3093061739,1699211.567671151
2.1323769092559814,3093063121,1699211.567671151
2.1332449913024902,3093063121,1699211.567671151
2.171480894088745,3093064503,1699211.567671151
2.173067092895508,3093079705,1699211.567671151
2.1730899810791016,3093097671,1699211.567671151
2.173125982284546,3093100435,1699211.567671151
2.173969030380249,3093115637,1699211.567671151
2.173996925354004,3093130839,1699211.567671151
2.174022912979126,3093144659,1699211.567671151
2.1740479469299316,3093148805,1699211.567671151
2.1755619049072266,3093150187,1699211.567671151
2.2132790088653564,3093152951,1699211.567671151
2.2175910472869873,3093238635,1699211.567671151
2.26737904548645,3093328465,1699211.567671151
2.3103270530700684,3093390655,1699211.567671151
2.3116989135742188,3093419677,1699211.567671151
2.4203948974609375,3093419677,1699211.567671151
2.4204440116882324,3093419677,1699211.567671151
2.4204680919647217,3093419677,1699211.567671151
2.4205009937286377,3093419677,1699211.567671151
2.4205238819122314,3093419677,1699211.567671151
2.4205451011657715,3093419677,1699211.567671151
2.4205660820007324,3093419677,1699211.567671151
2.453356981277466,3093419677,1699211.567671151
2.4620139598846436,3093512271,1699211.567671151
2.4638140201568604,3093527473,1699211.567671151
2.4638559818267822,3093542675,1699211.567671151
2.46390700340271,3093545439,1517051.24761676
2.4650020599365234,3093545439,1517051.24761676
2.4948809146881104,3093546821,1517051.24761676
2.5034289360046387,3093548203,1517051.24761676
2.50533390045166,3093575843,1517051.24761676
2.50541090965271,3093575843,1517051.24761676
2.506787061691284,3093591045,1517051.24761676
2.50681209564209,3093600719,1517051.24761676
2.507322072982788,3093600719,1517051.24761676
2.5083041191101074,3093609011,1517051.24761676
2.5083560943603516,3093609011,1517051.24761676
2.609637975692749,3093624213,1517051.24761676
2.6096739768981934,3093639415,1517051.24761676
2.6096880435943604,3093651853,1517051.24761676
2.610621929168701,3093651853,1517051.24761676
2.6109039783477783,3093667055,1517051.24761676
2.610929012298584,3093673965,1517051.24761676
2.6112449169158936,3093673965,1517051.24761676
2.6535990238189697,3093716807,1517051.24761676
2.655219078063965,3093740301,1517051.24761676
2.698575973510742,3093808019,1517051.24761676
2.7415149211883545,3093874355,1517051.24761676
2.7831039428710938,3093877119,1517051.24761676
2.7860019207000732,3093942073,1517051.24761676
2.824462890625,3093944837,1517051.24761676
2.828207015991211,3093991825,1517051.24761676
2.829896926879883,3094009791,1517051.24761676
2.944904088973999,3094054015,1517051.24761676
2.9468228816986084,3094078891,1517051.24761676
2.9996700286865234,3094149373,1517051.24761676
3.04313588142395,3094218473,1161948.2825152236
3.1360349655151367,3094264079,1161948.2825152236
3.137500047683716,3094287573,1161948.2825152236
3.179426908493042,3094333179,1161948.2825152236
3.1800599098205566,3094346999,1161948.2825152236
3.1812689304351807,3094359437,1161948.2825152236
3.222929000854492,3094416099,1161948.2825152236
3.2245709896087646,3094431301,1161948.2825152236
3.2659850120544434,3094476907,1161948.2825152236
3.2668709754943848,3094486581,1161948.2825152236
3.2680630683898926,3094504547,1161948.2825152236
3.3097269535064697,3094558445,1161948.2825152236
3.3114490509033203,3094577793,1161948.2825152236
3.3534209728240967,3094630309,1161948.2825152236
3.354685068130493,3094653803,1161948.2825152236
3.4696810245513916,3094698027,1161948.2825152236
3.4711570739746094,3094729813,1161948.2825152236
3.511600971221924,3094732577,1161948.2825152236
3.5155439376831055,3094805823,1161948.2825152236
3.5531110763549805,3094808587,1161948.2825152236
3.560441017150879,3094881833,1161948.2825152236
3.6612958908081055,3094926057,1161948.2825152236
3.662564992904663,3094957843,1161948.2825152236
3.706990957260132,3095036617,1161948.2825152236
3.804213047027588,3095115391,1161948.2825152236
3.84879207611084,3095194165,1161948.2825152236
3.8910410404205322,3095212131,1161948.2825152236
3.8930540084838867,3095275703,1161948.2825152236
3.994302988052368,3095319927,1161948.2825152236
3.9958291053771973,3095357241,1161948.2825152236
4.038712978363037,3095419431,1206293.318410356
4.040035963058472,3095438779,1206293.318410356
4.082184076309204,3095499587,1206293.318410356
4.083899974822998,3095520317,1206293.318410356
4.185225009918213,3095564541,1206293.318410356
4.186683893203735,3095603237,1206293.318410356
4.2301249504089355,3095684775,1206293.318410356
4.271176099777222,3095687539,1206293.318410356
4.273315906524658,3095748347,1206293.318410356
4.273585081100464,3095769077,1206293.318410356
4.312972068786621,3095771841,1206293.318410356
4.31574010848999,3095822975,1206293.318410356
4.317380905151367,3095853379,1206293.318410356
4.355525970458984,3095856143,1206293.318410356
4.358263969421387,3095901749,1206293.318410356
4.359847068786621,3095939063,1206293.318410356
4.397066116333008,3095941827,1206293.318410356
4.402486085891724,3095986051,1206293.318410356
4.404994964599609,3096024747,1206293.318410356
4.520291090011597,3096111813,1206293.318410356
4.561439037322998,3096114577,1206293.318410356
4.563272953033447,3096176767,1206293.318410356
4.564107894897461,3096200261,1206293.318410356
4.60309100151062,3096203025,1206293.318410356
4.6032609939575195,3096203025,1206293.318410356
4.60650897026062,3096252777,1206293.318410356
4.609494924545288,3096288709,1206293.318410356
4.710131883621216,3096377157,1206293.318410356
4.753366947174072,3096422763,1206293.318410356
4.754300117492676,3096439347,1206293.318410356
4.755903005599976,3096468369,1462566.3494529626
4.796431064605713,3096527795,1462566.3494529626
4.7968220710754395,3096529177,1462566.3494529626
4.798795938491821,3096559581,1462566.3494529626
4.840961933135986,3096623153,1462566.3494529626
4.842417001724243,3096650793,1462566.3494529626
4.884159088134766,3096714365,1462566.3494529626
4.885746955871582,3096744769,1462566.3494529626
4.926332950592041,3096791757,1462566.3494529626
4.928153991699219,3096837363,1462566.3494529626
5.028594017028809,3096838745,1462566.3494529626
5.041711091995239,3096838745,1462566.3494529626
5.041743040084839,3096838745,1462566.3494529626
5.041759014129639,3096838745,1462566.3494529626
5.041780948638916,3096838745,1462566.3494529626
5.041795015335083,3096838745,1462566.3494529626
5.04180908203125,3096838745,1462566.3494529626
5.041824102401733,3096838745,1462566.3494529626
5.0731940269470215,3096838745,1462566.3494529626
5.082633972167969,3096932721,1462566.3494529626
5.084039926528931,3096947923,1462566.3494529626
5.084078073501587,3096949305,1462566.3494529626
5.084781885147095,3096949305,1462566.3494529626
5.1151440143585205,3096950687,1462566.3494529626
5.124401092529297,3096996293,1462566.3494529626
5.1253581047058105,3096996293,1462566.3494529626
5.1256959438323975,3097011495,1462566.3494529626
5.125710964202881,3097014259,1462566.3494529626
5.126101016998291,3097014259,1462566.3494529626
5.232438087463379,3097029461,1462566.3494529626
5.232471942901611,3097044663,1209256.32136877
5.2324841022491455,3097058483,1209256.32136877
5.233078956604004,3097058483,1209256.32136877
5.2337799072265625,3097073685,1209256.32136877
5.233797073364258,3097081977,1209256.32136877
5.234271049499512,3097081977,1209256.32136877
5.27349591255188,3097083359,1209256.32136877
5.27655291557312,3097127583,1209256.32136877
5.278389930725098,3097152459,1209256.32136877
5.318002939224243,3097155223,1209256.32136877
5.320646047592163,3097198065,1209256.32136877
5.322089910507202,3097222941,1209256.32136877
5.359289884567261,3097225705,1209256.32136877
5.366168022155762,3097294805,1209256.32136877
5.401098012924194,3097297569,1209256.32136877
5.408780097961426,3097325209,1209256.32136877
5.409710884094238,3097366669,1209256.32136877
5.442121982574463,3097369433,1209256.32136877
5.452377080917358,3097433005,1209256.32136877
5.454441070556641,3097439915,1209256.32136877
5.566127061843872,3097484139,1209256.32136877
5.568169116973877,3097514543,1209256.32136877
5.607806921005249,3097517307,1209256.32136877
5.61067795753479,3097561531,1209256.32136877
5.612932920455933,3097590553,1209256.32136877
5.649072885513306,3097593317,1209256.32136877
5.654481887817383,3097638923,1209256.32136877
5.657342910766602,3097667945,1209256.32136877
5.757920980453491,3097712169,1209256.32136877
5.759798049926758,3097745337,1209256.32136877
5.80197811126709,3097789561,1307971.7856926958
5.803339004516602,3097825493,1307971.7856926958
5.847815036773682,3097905649,1307971.7856926958
5.894663095474243,3097985805,1307971.7856926958
5.937078952789307,3098021737,1307971.7856926958
5.937480926513672,3098031411,1307971.7856926958
5.939194917678833,3098065961,1307971.7856926958
5.983814001083374,3098146117,1307971.7856926958
6.090006113052368,3098190341,1307971.7856926958
6.093292951583862,3098229037,1307971.7856926958
6.137816905975342,3098311957,1307971.7856926958
6.183157920837402,3098394877,1307971.7856926958
6.282962083816528,3098439101,1307971.7856926958
6.2842230796813965,3098477797,1307971.7856926958
6.325918912887573,3098534459,1307971.7856926958
6.327528953552246,3098560717,1307971.7856926958
6.369378089904785,3098622907,1307971.7856926958
6.3714280128479,3098646401,1307971.7856926958
6.411726951599121,3098692007,1307971.7856926958
6.413027048110962,3098721029,1307971.7856926958
6.413728952407837,3098732085,1307971.7856926958
6.456125974655151,3098787365,1307971.7856926958
6.458296060562134,3098817769,1307971.7856926958
6.499380111694336,3098871667,1307971.7856926958
6.499430894851685,3098873049,1307971.7856926958
6.501705884933472,3098903453,1307971.7856926958
6.6137120723724365,3098947677,1307971.7856926958
6.614974021911621,3098989137,1307971.7856926958
6.655404090881348,3098991901,1307971.7856926958
6.6576550006866455,3099058237,1307971.7856926958
6.6595139503479,3099058237,1479443.7062361022
6.69739294052124,3099058237,1479443.7062361022
6.698188066482544,3099059619,1479443.7062361022
6.700331926345825,3099132865,1479443.7062361022
6.700350999832153,3099134247,1479443.7062361022
6.701685905456543,3099134247,1479443.7062361022
6.804029941558838,3099149449,1479443.7062361022
6.804066896438599,3099164651,1479443.7062361022
6.804078102111816,3099178471,1479443.7062361022
6.8049070835113525,3099178471,1479443.7062361022
6.805495977401733,3099193673,1479443.7062361022
6.805514097213745,3099195055,1479443.7062361022
6.805794954299927,3099195055,1479443.7062361022
6.845376968383789,3099196437,1479443.7062361022
6.846123933792114,3099211639,1479443.7062361022
6.846167087554932,3099226841,1479443.7062361022
6.846193075180054,3099240661,1479443.7062361022
6.847364902496338,3099240661,1479443.7062361022
6.848366022109985,3099255863,1479443.7062361022
6.8494250774383545,3099258627,1479443.7062361022
6.891025066375732,3099301469,1479443.7062361022
6.891804933547974,3099322199,1479443.7062361022
6.935249090194702,3099387153,1479443.7062361022
6.981112003326416,3099452107,1479443.7062361022
7.023644924163818,3099497713,1479443.7062361022
7.026607990264893,3099517061,1479443.7062361022
7.14023494720459,3099561285,1479443.7062361022
7.140773057937622,3099582015,1479443.7062361022
7.181519031524658,3099584779,1479443.7062361022
7.184668064117432,3099641441,1479443.7062361022
7.185573101043701,3099649733,1124390.6682692396
7.223247051239014,3099652497,1124390.6682692396
7.227607011795044,3099698103,1124390.6682692396
7.228811979293823,3099717451,1124390.6682692396
7.330173969268799,3099761675,1124390.6682692396
7.331321954727173,3099785169,1124390.6682692396
7.373631954193115,3099830775,1124390.6682692396
7.374835014343262,3099852887,1124390.6682692396
7.41729211807251,3099912313,1124390.6682692396
7.41884708404541,3099923369,1124390.6682692396
7.461533069610596,3099981413,1124390.6682692396
7.462174892425537,3099993851,1124390.6682692396
7.5066609382629395,3100064333,1124390.6682692396
7.550864934921265,3100134815,1124390.6682692396
7.66559100151062,3100208061,1124390.6682692396
7.708813905715942,3100256431,1124390.6682692396
7.711040019989014,3100281307,1124390.6682692396
7.752701044082642,3100328295,1124390.6682692396
7.754486083984375,3100354553,1124390.6682692396
7.856947898864746,3100427799,1124390.6682692396
7.9012370109558105,3100503809,1124390.6682692396
7.945043087005615,3100579819,1124390.6682692396
7.988789081573486,3100625425,1124390.6682692396
7.990493059158325,3100655829,1124390.6682692396
8.032165050506592,3100718019,1124390.6682692396
8.032725095748901,3100731839,1124390.6682692396
8.076762914657593,3100809231,1124390.6682692396
8.191248893737793,3100888005,1124390.6682692396
8.233820915222168,3100890769,1124390.6682692396
8.234747886657715,3100936375,1124390.6682692396
8.23561406135559,3100966779,1254280.5945482382
8.275408029556274,3100970925,1254280.5945482382
8.282187938690186,3101045553,1254280.5945482382
8.379775047302246,3101089777,1254280.5945482382
8.381021976470947,3101125709,1254280.5945482382
8.423142910003662,3101187899,1254280.5945482382
8.424631118774414,3101207247,1254280.5945482382
8.465895891189575,3101255617,1254280.5945482382
8.46827507019043,3101288785,1254280.5945482382
8.508958101272583,3101338537,1254280.5945482382
8.511274099349976,3101371705,1254280.5945482382
8.550740957260132,3101373087,1254280.5945482382
8.552450895309448,3101422839,1254280.5945482382
8.555288076400757,3101454625,1254280.5945482382
8.596378087997437,3101507141,1254280.5945482382
8.59827995300293,3101537545,1254280.5945482382
8.713433980941772,3101581769,1254280.5945482382
8.715145111083984,3101623229,1254280.5945482382
8.75468111038208,3101625993,1254280.5945482382
8.758105039596558,3101708913,1254280.5945482382
8.796749114990234,3101711677,1254280.5945482382
8.803065061569214,3101794597,1254280.5945482382
8.904550075531006,3101838821,1254280.5945482382
8.90584111213684,3101881663,1254280.5945482382
8.95119595527649,3101968729,1254280.5945482382
8.995589971542358,3102058559,1254280.5945482382
9.039961099624634,3102148389,1254280.5945482382
9.085608005523682,3102238219,1254280.5945482382
9.129647970199585,3102289353,1254280.5945482382
9.131009101867676,3102330813,1254280.5945482382
9.238250970840454,3102423407,1452797.1055328385
9.28079605102539,3102470395,1452797.1055328385
9.281863927841187,3102514619,1452797.1055328385
9.282483100891113,3102516001,1452797.1055328385
9.324647903442383,3102590629,1452797.1055328385
9.326128005981445,3102608595,1452797.1055328385
9.4271559715271,3102608595,1452797.1055328385
9.427206993103027,3102608595,1452797.1055328385
9.427229881286621,3102608595,1452797.1055328385
9.427278995513916,3102608595,1452797.1055328385
9.427303075790405,3102608595,1452797.1055328385
9.427326917648315,3102608595,1452797.1055328385
9.428931951522827,3102608595,1452797.1055328385
9.468542098999023,3102703953,1452797.1055328385
9.470715999603271,3102719155,1452797.1055328385
9.47075891494751,3102734357,1452797.1055328385
9.470788955688477,3102746795,1452797.1055328385
9.472557067871094,3102746795,1452797.1055328385
9.510027885437012,3102748177,1452797.1055328385
9.51189398765564,3102763379,1452797.1055328385
9.51193904876709,3102770289,1452797.1055328385
9.513132095336914,3102770289,1452797.1055328385
9.5138258934021,3102785491,1452797.1055328385
9.513858079910278,3102800693,1452797.1055328385
9.513875961303711,3102813131,1452797.1055328385
9.515156030654907,3102813131,1452797.1055328385
9.551569938659668,3102815895,1452797.1055328385
9.551640033721924,3102815895,1452797.1055328385
9.553201913833618,3102817277,1452797.1055328385
9.555280923843384,3102832479,1452797.1055328385
9.555330038070679,3102839389,1311918.8334749453
9.55590295791626,3102839389,1311918.8334749453
9.55681300163269,3102854591,1311918.8334749453
9.55683708190918,3102869793,1311918.8334749453
9.557391881942749,3102880849,1311918.8334749453
9.593286037445068,3102883613,1311918.8334749453
9.595412015914917,3102887759,1311918.8334749453
9.597887992858887,3102909871,1311918.8334749453
9.600728988647461,3102949949,1311918.8334749453
9.6353600025177,3102952713,1311918.8334749453
9.63713002204895,3102958241,1311918.8334749453
9.641727924346924,3102981735,1311918.8334749453
9.644767045974731,3103020431,1311918.8334749453
9.760695934295654,3103064655,1311918.8334749453
9.762752056121826,3103092295,1311918.8334749453
9.807109117507935,3103168305,1311918.8334749453
9.851984024047852,3103244315,1311918.8334749453
9.954042911529541,3103320325,1311918.8334749453
9.996690034866333,3103368695,1311918.8334749453
9.99918007850647,3103396335,1311918.8334749453
10.038618087768555,3103441941,1311918.8334749453
10.040158033370972,3103444705,1311918.8334749453
10.041699886322021,3103472345,1311918.8334749453
10.081897974014282,3103517951,1311918.8334749453
10.082710981369019,3103520715,1311918.8334749453
10.08485198020935,3103548355,1311918.8334749453
10.126362085342407,3103596725,1311918.8334749453
10.12886095046997,3103624365,1311918.8334749453
10.167655944824219,3103638185,1311918.8334749453
10.171045064926147,3103674117,1311918.8334749453
10.171860933303833,3103701757,1398742.55559225
10.283997058868408,3103745981,1398742.55559225
10.285731077194214,3103779149,1398742.55559225
10.325499057769775,3103781913,1398742.55559225
10.330132961273193,3103860687,1398742.55559225
10.367799043655396,3103863451,1398742.55559225
10.376914978027344,3103942225,1398742.55559225
10.477345943450928,3103986449,1398742.55559225
10.478591918945312,3104023763,1398742.55559225
10.523410081863403,3104090099,1398742.55559225
10.52537989616394,3104108065,1398742.55559225
10.568006992340088,3104174401,1398742.55559225
10.569991111755371,3104192367,1398742.55559225
10.611336946487427,3104237973,1398742.55559225
10.61261510848999,3104276669,1398742.55559225
10.655709028244019,3104320893,1398742.55559225
10.658000946044922,3104334713,1398742.55559225
10.660096883773804,3104360971,1398742.55559225
10.700489044189453,3104406577,1398742.55559225
10.70362401008606,3104448037,1398742.55559225
10.809582948684692,3104492261,1398742.55559225
10.811337947845459,3104535103,1398742.55559225
10.854051113128662,3104597293,1398742.55559225
10.85531497001648,3104622169,1398742.55559225
10.898015975952148,3104671921,1398742.55559225
10.900552988052368,3104709235,1398742.55559225
11.003350973129272,3104797683,1398742.55559225
11.045628070831299,3104843289,1398742.55559225
11.047446012496948,3104886131,1398742.55559225
11.089833974838257,3104931737,1398742.55559225
11.09251594543457,3104973197,1381016.7579030674
11.134860038757324,3104975961,1381016.7579030674
11.136750936508179,3105045061,1381016.7579030674
11.138077974319458,3105060263,1381016.7579030674
11.176261901855469,3105063027,1381016.7579030674
11.181395053863525,3105132127,1381016.7579030674
11.182794094085693,3105148711,1381016.7579030674
11.218930959701538,3105151475,1381016.7579030674
11.225708961486816,3105221957,1381016.7579030674
11.227071046829224,3105238541,1381016.7579030674
11.332757949829102,3105238541,1381016.7579030674
11.33280897140503,3105238541,1381016.7579030674
11.332834005355835,3105238541,1381016.7579030674
11.332865953445435,3105238541,1381016.7579030674
11.332890033721924,3105238541,1381016.7579030674
11.332912921905518,3105238541,1381016.7579030674
11.373761892318726,3105328371,1381016.7579030674
11.375179052352905,3105343573,1381016.7579030674
11.375205993652344,3105358775,1381016.7579030674
11.375221014022827,3105369831,1381016.7579030674
11.376290082931519,3105369831,1381016.7579030674
11.414879083633423,3105371213,1381016.7579030674
11.416728019714355,3105430639,1381016.7579030674
11.417931079864502,3105432021,1381016.7579030674
11.417948007583618,3105432021,1381016.7579030674
11.45655608177185,3105434785,1381016.7579030674
11.456741094589233,3105434785,1381016.7579030674
11.458837985992432,3105495593,1381016.7579030674
11.459578037261963,3105495593,1381016.7579030674
11.498719930648804,3105498357,1381016.7579030674
11.502315998077393,3105559165,1429887.5664389532
11.502585887908936,3105560547,1429887.5664389532
11.541460037231445,3105563311,1429887.5664389532
11.546473979949951,3105625501,1429887.5664389532
11.584196090698242,3105628265,1429887.5664389532
11.59037709236145,3105690455,1429887.5664389532
11.626429080963135,3105693219,1429887.5664389532
11.632499933242798,3105740207,1429887.5664389532
11.634553909301758,3105756791,1429887.5664389532
11.66802191734314,3105759555,1429887.5664389532
11.675750970840454,3105806543,1429887.5664389532
11.678452014923096,3105823127,1429887.5664389532
11.709892988204956,3105825891,1429887.5664389532
11.719228029251099,3105875643,1429887.5664389532
11.720923900604248,3105890845,1429887.5664389532
11.751008033752441,3105893609,1429887.5664389532
11.763087034225464,3105940597,1429887.5664389532
11.764461040496826,3105958563,1429887.5664389532
11.85550594329834,3105961327,1429887.5664389532
11.898011922836304,3105964091,1429887.5664389532
11.899657964706421,3106008315,1429887.5664389532
11.900161027908325,3106031809,1429887.5664389532
11.939892053604126,3106034573,1429887.5664389532
11.945077896118164,3106102291,1429887.5664389532
11.98198390007019,3106105055,1429887.5664389532
11.986449003219604,3106106437,1429887.5664389532
11.989897966384888,3106172773,1429887.5664389532
12.023125886917114,3106175537,1429887.5664389532
12.031131029129028,3106178301,1429887.5664389532
12.033543109893799,3106243255,1429887.5664389532
12.064444065093994,3106246019,1221881.7033018116
12.072300910949707,3106248783,1221881.7033018116
12.07640290260315,3106312355,1221881.7033018116
12.107393026351929,3106316501,1221881.7033018116
12.113821983337402,3106319265,1221881.7033018116
12.121149063110352,3106363489,1221881.7033018116
12.12308406829834,3106382837,1221881.7033018116
12.14857006072998,3106388365,1221881.7033018116
12.15476393699646,3106391129,1221881.7033018116
12.165337085723877,3106432589,1221881.7033018116
12.166306972503662,3106454701,1221881.7033018116
12.19019103050232,3106460229,1221881.7033018116
12.19621992111206,3106462993,1221881.7033018116
12.208816051483154,3106503071,1221881.7033018116
12.210021018981934,3106527947,1221881.7033018116
12.232671976089478,3106533475,1221881.7033018116
12.237075090408325,3106536239,1221881.7033018116
12.252754926681519,3106601193,1221881.7033018116
12.274199962615967,3106606721,1221881.7033018116
12.278820037841797,3106609485,1221881.7033018116
12.383172035217285,3106653709,1221881.7033018116
12.384697914123535,3106684113,1221881.7033018116
12.424766063690186,3106686877,1221881.7033018116
12.426683902740479,3106739393,1221881.7033018116
12.427395105361938,3106760123,1221881.7033018116
12.46654200553894,3106762887,1221881.7033018116
12.470660924911499,3106814021,1221881.7033018116
12.472048997879028,3106836133,1221881.7033018116
12.508142948150635,3106838897,1221881.7033018116
12.516648054122925,3106912143,1221881.7033018116
12.549624919891357,3106914907,1378636.4267802
12.559959888458252,3106964659,1378636.4267802
12.56221604347229,3106989535,1378636.4267802
12.591299057006836,3106992299,1378636.4267802
12.603034973144531,3107043433,1378636.4267802
12.604465961456299,3107068309,1378636.4267802
12.633256912231445,3107071073,1378636.4267802
12.644859075546265,3107116679,1378636.4267802
12.64648699760437,3107147083,1378636.4267802
12.674535989761353,3107149847,1378636.4267802
12.68880295753479,3107195453,1378636.4267802
12.690823078155518,3107227239,1378636.4267802
12.716010093688965,3107230003,1378636.4267802
12.732635974884033,3107275609,1378636.4267802
12.734916925430298,3107307395,1378636.4267802
12.757527112960815,3107310159,1378636.4267802
12.77542495727539,3107358529,1378636.4267802
12.778439044952393,3107388933,1378636.4267802
12.799110889434814,3107391697,1378636.4267802
12.90771198272705,3107435921,1378636.4267802
12.909012079238892,3107473235,1378636.4267802
12.949220895767212,3107475999,1378636.4267802
12.952106952667236,3107536807,1378636.4267802
12.953090906143188,3107556155,1378636.4267802
12.990834951400757,3107558919,1378636.4267802
12.99631404876709,3107618345,1378636.4267802
12.997267007827759,3107639075,1378636.4267802
13.031929969787598,3107641839,1378636.4267802
13.039009094238281,3107691591,1378636.4267802
13.041275978088379,3107723377,1378636.4267802
13.073396921157837,3107726141,1548830.403378642
13.080935955047607,3107773129,1548830.403378642
13.081226110458374,3107775893,1548830.403378642
13.08423399925232,3107807679,1548830.403378642
13.11564588546753,3107810443,1548830.403378642
13.124011039733887,3107843611,1548830.403378642
13.125025033950806,3107860195,1548830.403378642
13.126542091369629,3107893363,1548830.403378642
13.156790018081665,3107896127,1548830.403378642
13.170557975769043,3107979047,1548830.403378642
13.198458909988403,3107981811,1548830.403378642
13.214004039764404,3108027417,1548830.403378642
13.216461896896362,3108066113,1548830.403378642
13.239787101745605,3108068877,1548830.403378642
13.25758695602417,3108115865,1548830.403378642
13.260339975357056,3108154561,1548830.403378642
13.281038045883179,3108157325,1548830.403378642
13.30087399482727,3108204313,1548830.403378642
13.303280115127563,3108243009,1548830.403378642
13.322089910507202,3108245773,1548830.403378642
